RepoID,PullRequestID,IssueID,Title,Code,Description,CreatedDate,ClosedDate,ASTCode,Comment,Title_Description,AST,FixedByID
roslyn,38906,16681,"Documentation comment is indented on ""Suppress ... in Source""","
		public static async Task<object> Foo()
		{
			return await Task.FromResult(default(object));
		}

		public static async Task<object> Foo()
		{
			return await Task.FromResult(default(object));
		}",VersionUsedVisualStudio2017RC15.0.26020.0CodetoReproduce,22/01/2017,27/09/2019,"foo object,521005723,task object,790107095,task object,-812904540,task object,-1701474477,task object,-812970076,from|result object,-135390536,from|result object,781461098,METHOD_NAME object,1355380920,METHOD_NAME task,1074547296,from|result task,-2090272819,from|result task,-3210682,METHOD_NAME task,-1061746102,METHOD_NAME from|result,824575281,METHOD_NAME object,669180193,object object,-972002434,object task,817632466,task task,1074481760,task
foo object,521005723,task object,790107095,task object,-812904540,task object,-1701474477,task object,-812970076,from|result object,-135390536,from|result object,781461098,METHOD_NAME object,1355380920,METHOD_NAME task,1074547296,from|result task,-2090272819,from|result task,-3210682,METHOD_NAME task,-1061746102,METHOD_NAME from|result,824575281,METHOD_NAME object,669180193,object object,-972002434,object task,817632466,task task,1074481760,task",,"Documentation comment is indented on ""Suppress ... in Source"" VersionUsedVisualStudio2017RC15.0.26020.0CodetoReproduce","foo object,521005723,task object,790107095,task object,-812904540,task object,-1701474477,task object,-812970076,from|result object,-135390536,from|result object,781461098,METHOD_NAME object,1355380920,METHOD_NAME task,1074547296,from|result task,-2090272",sharwell
roslyn,26590,16700,Bumping diagnostic severity for some IDE analyzers to error/warning doesn't cause it to run for closed files.,,VersionUsedD15PreRel26120.4StepstoReproduce1.EnablefullsolutionanalysisforC2.CreateaCconsoleappwiththefollowingsourcecode3.VerifyIDE0008isshownintheerrorlist.3.InsolutionexplorerrightclickonAnalyzersnodeunderProjectReferencesAnalyzersandclickOpenactiveruleset.4.SearchIDE0008intheruleseteditorandchangetheseverityofboththelisteddiagnosticstoError.5.VerifyIDE0008isnowshownasErrorintheerrorlist6.ClosethesourcefileExpectedBehaviorErrorIDE0008isstillshownintheerrorlist.Anydiagnosticsmarkedaserrorintheprojectsrulesetshouldalwaysbeexecutedforclosedfiles.ActualBehaviorIDE0008willdisappearandonlyshowforopenfiles.EvenclosingandreopeningsolutionVSdoesntseemtohelp.TheproblemseemstobethatmanyIDEanalyzerscomputeOpenFileOnlyvalueusingjusttheWorkspacelevelNotificationOptionseehereTheyshouldinsteadbeusingtheeffectiveseverityofthediagnosticIDforthecurrentcompilationtodecidethisvalue.,23/01/2017,,,,Bumping diagnostic severity for some IDE analyzers to error/warning doesn't cause it to run for closed files. VersionUsedD15PreRel26120.4StepstoReproduce1.EnablefullsolutionanalysisforC2.CreateaCconsoleappwiththefollowingsourcecode3.VerifyIDE0008isshownin,,sharwell
roslyn,19381,16689,[Failing test] BasicEditAndContinue.xml,,Iveseenthisfailanumberoftimes,23/01/2017,11/05/2017,,,[Failing test] BasicEditAndContinue.xml Iveseenthisfailanumberoftimes,,ivanbasov
roslyn,17100,16820,Convert to Interpolated String inserts an extra space in the string from newlines,,VersionUsed15.0.0RC.326127.0ThespacebetweenBandCshouldnotbethere.Thisasubtleandeasilyoverlookedchangeinruntimebehaviorthisisquitebad.,29/01/2017,24/02/2017,,,Convert to Interpolated String inserts an extra space in the string from newlines VersionUsed15.0.0RC.326127.0ThespacebetweenBandCshouldnotbethere.Thisasubtleandeasilyoverlookedchangeinruntimebehaviorthisisquitebad.,,jmarolf
sdk,1062,795,dotnet publish does not copy the documentation file with csproj,,StepstoreproduceHaveasolutionwithmultipleprojectsThemainwebprojecthastheGenerateDocumentationFilesettotrueExpectedbehaviorWhenIrundotnetpublishofthemainwebprojectIexpectthattheXMLdocumentationfileiscopiedintothepublishingfolder.Notethebuildwillgeneratethefileasitshould.ActualbehaviorWhenIrundotnetpublishofthemainwebprojectitdoesnotcopytheXMLdocumentationfiletothepsublishfolder.MyworkaroundMycurrentworkaroundistoupdatethecsprojofthemainwebprojectandmanuallycopythefileEnvironmentdata.NETCommandLineTools1.0.0rc3004530ProductInformationVersion1.0.0rc3004530CommitSHA1hash0de3338607RuntimeEnvironmentOSNameWindowsOSVersion6.3.9600OSPlatformWindowsRIDwin81x64BasePathCProgramFilesdotnetsdk1.0.0rc3004530Thisissuehasbeencopiedoverfrom,2/02/2017,11/04/2017,,,dotnet publish does not copy the documentation file with csproj StepstoreproduceHaveasolutionwithmultipleprojectsThemainwebprojecthastheGenerateDocumentationFilesettotrueExpectedbehaviorWhenIrundotnetpublishofthemainwebprojectIexpectthattheXMLdocumentatio,,dasMulli
roslyn,17050,16913,csc reports errors only one pre-processor symbol per -define flag,,Examplecscdefinevalid123ExpectedErrorsforinvalidsymbols2and3.ActualErrorforjust2.,2/02/2017,14/03/2017,,,csc reports errors only one pre-processor symbol per -define flag Examplecscdefinevalid123ExpectedErrorsforinvalidsymbols2and3.ActualErrorforjust2.,,OmarTawfik
runtime,2593,2585,[ARM32/Linux] stable default clang version for cross compilation,,FromlastweekArm32armhfpackagesofCoreclrforUbuntu14.04andUbuntu16.04arepublishedonmyget.HowevertheycannotberancorreclywhenbuiltwithO3optimizationsincedefaultclangversionusedtobuildARM32binariesis3.6andithasproblemwithO3optimizationasdescribedatAsaworkaroundwearenowusingO1optimizationforLinuxarm32ReleaseinsteadofO3optimization.RelatedissuesToaddressthisclangproblemItisnecessarytochangedefaultclangversionwhencompilingLinuxarm32targetsi.e.usingrecentversionofclangwithfixSameclangshouldbeusedforallcoresetupcoreclrandcorefx.TestwithpackagingallcoresetupcoreclrandcorefxThisissuewilltrackallissuesregardingclangversionforcoresetupcoreclrandcorefx.Oneofpossiblecandiadatesisclang3.9andclang3.9willbetestedforawhile.,2/02/2017,30/01/2020,,,[ARM32/Linux] stable default clang version for cross compilation FromlastweekArm32armhfpackagesofCoreclrforUbuntu14.04andUbuntu16.04arepublishedonmyget.HowevertheycannotberancorreclywhenbuiltwithO3optimizationsincedefaultclangversionusedtobuildARM32binari,,RussKeldorph
roslyn,17061,16919,MemberSemnticModel.GetEnclosingBinderInternal has a flaw around error recovery when lambdas are involved,,Thefunctionbindsoutermostenclosinglambdaandgivesupifitisunabletolocateaboundnodefortheinnermostenclosinglambdarightafterthat.Thisresultsinabinderthatislikelytomissalotofexpectedcontextinformation.Ithinkthatinsteadweshouldbindallenclosinglambdasstartingwiththeoutermostinnormalmodeandtheninerrorrecoverymodeuntilwecangetboundnodefortheinnermostlambda.IfweweredoingthiswewouldntgetacrashdescribedinIbelieve.WecouldgetwrongresultfromSemanticModelbutnotacrash.Wewilllikelyneedtofigureoutwhatdoesitmeantobindquerylambdaforerrorrecovery.,3/02/2017,16/02/2017,,,MemberSemnticModel.GetEnclosingBinderInternal has a flaw around error recovery when lambdas are involved  Thefunctionbindsoutermostenclosinglambdaandgivesupifitisunabletolocateaboundnodefortheinnermostenclosinglambdarightafterthat.Thisresultsinabinderthat,,AlekseyTs
roslyn,17025,16919,MemberSemnticModel.GetEnclosingBinderInternal has a flaw around error recovery when lambdas are involved,,Thefunctionbindsoutermostenclosinglambdaandgivesupifitisunabletolocateaboundnodefortheinnermostenclosinglambdarightafterthat.Thisresultsinabinderthatislikelytomissalotofexpectedcontextinformation.Ithinkthatinsteadweshouldbindallenclosinglambdasstartingwiththeoutermostinnormalmodeandtheninerrorrecoverymodeuntilwecangetboundnodefortheinnermostlambda.IfweweredoingthiswewouldntgetacrashdescribedinIbelieve.WecouldgetwrongresultfromSemanticModelbutnotacrash.Wewilllikelyneedtofigureoutwhatdoesitmeantobindquerylambdaforerrorrecovery.,3/02/2017,16/02/2017,,,MemberSemnticModel.GetEnclosingBinderInternal has a flaw around error recovery when lambdas are involved  Thefunctionbindsoutermostenclosinglambdaandgivesupifitisunabletolocateaboundnodefortheinnermostenclosinglambdarightafterthat.Thisresultsinabinderthat,,AlekseyTs
roslyn,17101,16935,Unexpected error CS8200 for an expression variable declared within a lambda within a field initializer.,,"",3/02/2017,16/02/2017,,,"Unexpected error CS8200 for an expression variable declared within a lambda within a field initializer. ",,AlekseyTs
sdk,1076,801,Output of dotnet publish on a standalone app should point me to the app,,Thedllisntmyapp.Iwouldexpecttogetoutputthatpointsmetotheexethatwascreated.,3/02/2017,6/04/2017,,,Output of dotnet publish on a standalone app should point me to the app Thedllisntmyapp.Iwouldexpecttogetoutputthatpointsmetotheexethatwascreated.,,nguerrera
roslyn,17026,16947,Ref-return of dynamic expression emits local variable address return,"
			class C {
			  ref object D(dynamic d) => ref d.Something;
			}",VersionUsedmasterbranchFebruary4StepstoReproduce1.CompilethefollowingcodeExpectedBehaviorTheanalysisoflocaladdressreturnsshouldthinkofreferencestakenwithrefexpressionfromdynamicvaluesaslocallyallocated.Theresultofdynamicexpressionalwaysbehavesliketemporarylocalexpression.ccgafter,4/02/2017,14/02/2017,"d object,1696237384,dynamic object,-1508729150,d object,-2133484929,d object,-2133484930,something object,702187282,METHOD_NAME dynamic,-2133534192,d dynamic,-1736470475,d dynamic,-1736470474,something dynamic,-1581622644,METHOD_NAME d,-981495538,something d,-2090272819,something d,1220700863,METHOD_NAME d,1594821138,METHOD_NAME something,352355477,METHOD_NAME d,810372501,d d,-981430002,d",,Ref-return of dynamic expression emits local variable address return VersionUsedmasterbranchFebruary4StepstoReproduce1.CompilethefollowingcodeExpectedBehaviorTheanalysisoflocaladdressreturnsshouldthinkofreferencestakenwithrefexpressionfromdynamicvaluesasl,"d object,1696237384,dynamic object,-1508729150,d object,-2133484929,d object,-2133484930,something object,702187282,METHOD_NAME dynamic,-2133534192,d dynamic,-1736470475,d dynamic,-1736470474,something dynamic,-1581622644,METHOD_NAME d,-981495538,somethin",VSadov
roslyn,17237,16962,Compiler crash with field-like event in deconstruction assignment,"
		class C {
			  event System.EventHandler E;
			  void M() {
				(E, _) = (null, 1);
			  }
			}",VersionUsedMasterbranchFebruary5StepstoReproduceTrycompilingthiscode,5/02/2017,22/02/2017,"m void,1472711780,e void,1472711780,SPACE void,-247485812,1 void,-1738267790,METHOD_NAME e,-1588450889,SPACE e,-1632951499,1 e,-450815215,METHOD_NAME SPACE,-1632951499,1 SPACE,-450815215,METHOD_NAME 1,1945736981,METHOD_NAME",,Compiler crash with field-like event in deconstruction assignment VersionUsedMasterbranchFebruary5StepstoReproduceTrycompilingthiscode,"m void,1472711780,e void,1472711780,SPACE void,-247485812,1 void,-1738267790,METHOD_NAME e,-1588450889,SPACE e,-1632951499,1 e,-450815215,METHOD_NAME SPACE,-1632951499,1 SPACE,-450815215,METHOD_NAME 1,1945736981,METHOD_NAME",AlekseyTs
roslyn,22874,16982,Improve the error message for compiler error CS0191,,VersionUsedVS2015Community14.0.25431.01Update3.NET4.6.01586StepstoReproduce1.CreateaclassAwithareadonlyfieldfoo.2.CreateaclassBwhichderivesfromclassA.3.AttempttoassignavaluetofoointheconstructorofB.ExpectedBehaviorAreadonlyfieldcannotbeassignedtoexceptintheconstructoroftheclassinwhichthefieldisdefinedoravariableinitializerActualBehaviorAreadonlyfieldcannotbeassignedtoexceptinaconstructororavariableinitializerTheerrormessageasitstandsiswrongincompletewhichisconfusing.,6/02/2017,6/01/2020,,,Improve the error message for compiler error CS0191 VersionUsedVS2015Community14.0.25431.01Update3.NET4.6.01586StepstoReproduce1.CreateaclassAwithareadonlyfieldfoo.2.CreateaclassBwhichderivesfromclassA.3.AttempttoassignavaluetofoointheconstructorofB.Expec,,06needhamt
roslyn,23693,16975,"Refactoring ""Generate method"" not suggested.","
		namespace My
		{
			public static class Foo
			{
				public static void Bar(SyntaxNode node)
				{
					ReportDiagnostic(node); 
					ReportDiagnostic2(node); 
				}
			}
		}",VersionUsedVisualStudio2017RC15.0.0RC326127.0CodetoReproduceItseemsthatthiserroroccurswhenthereisatypewithsamenameasmethodthatwouldbegenerated.InthiscasethereisenumMicrosoft.CodeAnalysis.ReportDiagnostic.,6/02/2017,10/05/2018,"bar void,-287218202,syntax|node void,-2089506901,node void,1563129750,node void,1563129750,node void,-1510064481,report|diagnostic void,-1510064481,report|diagnostic void,-1738267790,METHOD_NAME syntax|node,-2133534192,node syntax|node,431090894,node syntax|node,431090894,node syntax|node,-495795146,report|diagnostic syntax|node,-495795146,report|diagnostic syntax|node,-1581622644,METHOD_NAME node,909413215,report|diagnostic node,-1909279864,report|diagnostic node,-466325864,report|diagnostic node,909413215,report|diagnostic node,-466325864,report|diagnostic node,-1909279864,report|diagnostic node,1220700863,METHOD_NAME node,184623674,METHOD_NAME node,184623674,METHOD_NAME report|diagnostic,-591300095,report|diagnostic report|diagnostic,1827317282,METHOD_NAME report|diagnostic,1827317282,METHOD_NAME node,-348056533,node node,-348056533,node node,-517984878,node node,-620635390,node node,-517984878,node node,-620635390,node",,"Refactoring ""Generate method"" not suggested. VersionUsedVisualStudio2017RC15.0.0RC326127.0CodetoReproduceItseemsthatthiserroroccurswhenthereisatypewithsamenameasmethodthatwouldbegenerated.InthiscasethereisenumMicrosoft.CodeAnalysis.ReportDiagnostic.","bar void,-287218202,syntax|node void,-2089506901,node void,1563129750,node void,1563129750,node void,-1510064481,report|diagnostic void,-1510064481,report|diagnostic void,-1738267790,METHOD_NAME syntax|node,-2133534192,node syntax|node,431090894,node synt",zaytsev-victor
roslyn,26604,17045,Indexer properties with optional parameters + parentheses: undocumented breaking change?,"
		class C {
		  public void Foo(VBClass c) {
			int i1 = c.Prop[""""]; // wrong argument type, int expected
			int i2 = (c.Prop)[""""]; // OK, [""""] is invoked over 'VBClassWithIndexer' type
		  }
		}

		class C {
		  public void Foo(VBClass c) {
			int i1 = c.Prop[""""]; // wrong argument type, int expected
			int i2 = (c.Prop)[""""]; // wrong argument type, int expected
		  }
		}",VB.NETcodewithindexerproperieswithoptionalparameterIcouldntfindanythinglikethisinthelistofdocumentedbreakingchangesinRoslynIsthisabreakingchangeorabug,8/02/2017,4/05/2018,"foo void,-287218202,vb|class void,-2089506901,c void,-753419834,c void,1998495203,c void,-835766318,int void,-835766318,int void,1975463521,prop void,432411262,prop void,-1962711122,SPACE void,-1962711122,SPACE void,-82428761,i void,-82428761,i void,-1738267790,METHOD_NAME vb|class,-2133534192,c vb|class,1075698182,c vb|class,1347510534,c vb|class,-11617004,int vb|class,-11617004,int vb|class,-490385759,prop vb|class,-218573407,prop vb|class,1321455139,SPACE vb|class,1321455139,SPACE vb|class,2940041,i vb|class,2940041,i vb|class,-1581622644,METHOD_NAME c,327054046,int c,1162697795,int c,-979453225,int c,327054046,int c,-447872126,int c,253770385,int c,83214169,prop c,-2090272819,prop c,-1649747144,prop c,801954721,prop c,-722358274,prop c,-2090272819,prop c,-226583478,SPACE c,-1594319644,SPACE c,1231817515,SPACE c,-226583478,SPACE c,-2095481412,SPACE c,1446338959,SPACE c,-2003699681,i c,504054695,i c,453507174,i c,-2003699681,i c,48984811,i c,991415449,i c,1220700863,METHOD_NAME c,-1077889684,METHOD_NAME c,-1205482787,METHOD_NAME int,-1212847684,prop int,927911258,prop int,2047736087,prop int,-410053553,prop int,-290184012,SPACE int,595716693,SPACE int,595716693,SPACE int,-290184012,SPACE int,-469413629,i int,2033961057,i int,2033961057,i int,-469413629,i int,1750517437,METHOD_NAME int,1750517437,METHOD_NAME prop,-942438486,SPACE prop,-103222946,SPACE prop,963608943,SPACE prop,703279743,SPACE prop,-721978358,i prop,1112460614,i prop,182131334,i prop,-861688017,i prop,-1765468883,METHOD_NAME prop,-241278332,METHOD_NAME SPACE,1246163437,i SPACE,1361860459,i SPACE,1361860459,i SPACE,1246163437,i SPACE,1531234577,METHOD_NAME SPACE,1531234577,METHOD_NAME i,192376860,i i,-1983844346,METHOD_NAME i,-1983844346,METHOD_NAME c,-1327063177,c c,201310726,c c,-1873100967,c c,1079136211,c c,-1536697439,c c,843725667,c int,-180461549,int int,-180461549,int prop,682651679,prop prop,-1188315138,prop SPACE,496688884,SPACE SPACE,496688884,SPACE
foo void,-287218202,vb|class void,-2089506901,c void,-753419834,c void,1998495203,c void,-835766318,int void,-835766318,int void,1975463521,prop void,432411262,prop void,-1962711122,SPACE void,-1962711122,SPACE void,-82428761,i void,-82428761,i void,-1738267790,METHOD_NAME vb|class,-2133534192,c vb|class,1075698182,c vb|class,1347510534,c vb|class,-11617004,int vb|class,-11617004,int vb|class,-490385759,prop vb|class,-218573407,prop vb|class,1321455139,SPACE vb|class,1321455139,SPACE vb|class,2940041,i vb|class,2940041,i vb|class,-1581622644,METHOD_NAME c,327054046,int c,1162697795,int c,-979453225,int c,327054046,int c,-447872126,int c,253770385,int c,83214169,prop c,-2090272819,prop c,-1649747144,prop c,801954721,prop c,-722358274,prop c,-2090272819,prop c,-226583478,SPACE c,-1594319644,SPACE c,1231817515,SPACE c,-226583478,SPACE c,-2095481412,SPACE c,1446338959,SPACE c,-2003699681,i c,504054695,i c,453507174,i c,-2003699681,i c,48984811,i c,991415449,i c,1220700863,METHOD_NAME c,-1077889684,METHOD_NAME c,-1205482787,METHOD_NAME int,-1212847684,prop int,927911258,prop int,2047736087,prop int,-410053553,prop int,-290184012,SPACE int,595716693,SPACE int,595716693,SPACE int,-290184012,SPACE int,-469413629,i int,2033961057,i int,2033961057,i int,-469413629,i int,1750517437,METHOD_NAME int,1750517437,METHOD_NAME prop,-942438486,SPACE prop,-103222946,SPACE prop,963608943,SPACE prop,703279743,SPACE prop,-721978358,i prop,1112460614,i prop,182131334,i prop,-861688017,i prop,-1765468883,METHOD_NAME prop,-241278332,METHOD_NAME SPACE,1246163437,i SPACE,1361860459,i SPACE,1361860459,i SPACE,1246163437,i SPACE,1531234577,METHOD_NAME SPACE,1531234577,METHOD_NAME i,192376860,i i,-1983844346,METHOD_NAME i,-1983844346,METHOD_NAME c,-1327063177,c c,201310726,c c,-1873100967,c c,1079136211,c c,-1536697439,c c,843725667,c int,-180461549,int int,-180461549,int prop,682651679,prop prop,-1188315138,prop SPACE,496688884,SPACE SPACE,496688884,SPACE","wrong|argument|typeC|int|expected,COMMENT,wrong|argument|typeC|int|expected
okC|is|invoked|over|vb,COMMENT,okC|is|invoked|over|vb
class|with|indexer|type,COMMENT,class|with|indexer|type
wrong|argument|typeC|int|expected,COMMENT,wrong|argument|typeC|int|expected
wrong|argument|typeC|int|expected,COMMENT,wrong|argument|typeC|int|expected
wrong|argument|typeC|int|expected,COMMENT,wrong|argument|typeC|int|expected
okC|is|invoked|over|vb,COMMENT,okC|is|invoked|over|vb
class|with|indexer|type,COMMENT,class|with|indexer|type
wrong|argument|typeC|int|expected,COMMENT,wrong|argument|typeC|int|expected
wrong|argument|typeC|int|expected,COMMENT,wrong|argument|typeC|int|expected",Indexer properties with optional parameters + parentheses: undocumented breaking change? VB.NETcodewithindexerproperieswithoptionalparameterIcouldntfindanythinglikethisinthelistofdocumentedbreakingchangesinRoslynIsthisabreakingchangeorabug,"foo void,-287218202,vb|class void,-2089506901,c void,-753419834,c void,1998495203,c void,-835766318,int void,-835766318,int void,1975463521,prop void,432411262,prop void,-1962711122,SPACE void,-1962711122,SPACE void,-82428761,i void,-82428761,i void,-1738",gafter
